Year,Month,Day,Period,node_a,node_b,node_c,node_d,node_e
2024,1,24,23,0,137.2,135.8,185.7,0
2024,1,24,24,0,127.1,125.8,172.1,0
2024,1,25,1,0,117,115.9,158.5,0
2024,1,25,2,0,111.5,110.4,151,0
2024,1,25,3,0,111.5,110.4,151,0
2024,1,25,4,0,113.7,112.6,153.9,0
2024,1,25,5,0,114.8,113.7,155.4,0
2024,1,25,6,0,128.2,127,173.6,0
2024,1,25,7,0,143.9,142.5,194.7,0
2024,1,25,8,0,151.7,150.2,205.4,0
2024,1,25,9,0,155,153.5,209.8,0
2024,1,25,10,0,155,153.5,209.8,0
2024,1,25,11,0,160.6,159,217.4,0
2024,1,25,12,0,160.6,159,217.4,0
2024,1,25,13,0,161.8,160.1,219,0
2024,1,25,14,0,161.8,160.1,219,0
2024,1,25,15,0,161.8,160.1,219,0
2024,1,25,16,0,160.6,159,217.4,0
2024,1,25,17,0,155,153.5,209.8,0
2024,1,25,18,0,172.9,171.2,234,0
2024,1,25,19,0,177.4,175.6,240.1,0
2024,1,25,20,0,174,172.2,235.6,0
2024,1,25,21,0,167.3,165.7,226.5,0
2024,1,25,22,0,157.3,155.7,212.9,0
2024,1,25,23,0,138.3,136.9,187.2,0
2024,1,25,24,0,127.1,125.8,172.1,0
2024,1,26,1,0,119.3,118.2,161.5,0
2024,1,26,2,0,114.8,113.7,155.4,0
2024,1,26,3,0,111.5,110.4,151,0
2024,1,26,4,0,111.5,110.4,151,0
2024,1,26,5,0,117,115.9,158.5,0
2024,1,26,6,0,129.4,128.1,175.1,0
2024,1,26,7,0,145,143.5,196.2,0
2024,1,26,8,0,151.7,150.2,205.4,0
2024,1,26,9,0,153.9,152.4,208.4,0
2024,1,26,10,0,155,153.5,209.8,0
2024,1,26,11,0,159.5,157.9,215.9,0
2024,1,26,12,0,160.6,159,217.4,0
2024,1,26,13,0,159.5,157.9,215.9,0
2024,1,26,14,0,164,162.3,222,0
2024,1,26,15,0,160.6,159,217.4,0
2024,1,26,16,0,158.4,156.8,214.4,0
2024,1,26,17,0,156.2,154.6,211.4,0
2024,1,26,18,0,170.6,169,231,0
2024,1,26,19,0,174,172.2,235.6,0
2024,1,26,20,0,170.6,169,231,0
2024,1,26,21,0,165.1,163.4,223.4,0
2024,1,26,22,0,150.6,149,203.8,0
2024,1,26,23,0,133.8,132.5,181.1,0
2024,1,26,24,0,122.6,121.4,166,0
2024,1,27,1,0,115.9,114.8,157,0
2024,1,27,2,0,112.6,111.4,152.4,0
2024,1,27,3,0,108.2,107.1,146.4,0
2024,1,27,4,0,111.5,110.4,151,0
2024,1,27,5,0,111.5,110.4,151,0
2024,1,27,6,0,124.9,123.6,169,0
2024,1,27,7,0,138.3,136.9,187.2,0
2024,1,27,8,0,145,143.5,196.2,0
2024,1,27,9,0,152.8,151.3,206.8,0
2024,1,27,10,0,152.8,151.3,206.8,0
2024,1,27,11,0,156.2,154.6,211.4,0
2024,1,27,12,0,155,153.5,209.8,0
2024,1,27,13,0,155,153.5,209.8,0
2024,1,27,14,0,158.4,156.8,214.4,0
2024,1,27,15,0,151.7,150.2,205.4,0
2024,1,27,16,0,147.3,145.8,199.3,0
2024,1,27,17,0,148.3,146.9,200.8,0
2024,1,27,18,0,164,162.3,222,0
2024,1,27,19,0,166.2,164.6,225,0
2024,1,27,20,0,161.8,160.1,219,0
2024,1,27,21,0,157.3,155.7,212.9,0
2024,1,27,22,0,147.3,145.8,199.3,0
2024,1,27,23,0,135,133.6,182.6,0
2024,1,27,24,0,122.6,121.4,166,0
2024,1,28,1,0,114.8,113.7,155.4,0
2024,1,28,2,0,111.5,110.4,151,0
2024,1,28,3,0,108.2,107.1,146.4,0
2024,1,28,4,0,107,106,144.9,0
2024,1,28,5,0,108.2,107.1,146.4,0
2024,1,28,6,0,113.7,112.6,153.9,0
2024,1,28,7,0,120.4,119.3,163,0
2024,1,28,8,0,126,124.7,170.6,0
2024,1,28,9,0,135,133.6,182.6,0
2024,1,28,10,0,138.3,136.9,187.2,0
2024,1,28,11,0,141.7,140.2,191.8,0
2024,1,28,12,0,140.6,139.1,190.2,0
2024,1,28,13,0,140.6,139.1,190.2,0
2024,1,28,14,0,139.4,138,188.7,0
2024,1,28,15,0,136.1,134.7,184.2,0
2024,1,28,16,0,137.2,135.8,185.7,0
2024,1,28,17,0,136.1,134.7,184.2,0
2024,1,28,18,0,149.4,147.9,202.3,0
2024,1,28,19,0,159.5,157.9,215.9,0
2024,1,28,20,0,152.8,151.3,206.8,0
2024,1,28,21,0,149.4,147.9,202.3,0
2024,1,28,22,0,140.6,139.1,190.2,0
2024,1,28,23,0,130.5,129.2,176.6,0
2024,1,28,24,0,122.6,121.4,166,0
2024,1,29,1,0,112.6,111.4,152.4,0
2024,1,29,2,0,111.5,110.4,151,0
2024,1,29,3,0,108.2,107.1,146.4,0
2024,1,29,4,0,108.2,107.1,146.4,0
2024,1,29,5,0,111.5,110.4,151,0
2024,1,29,6,0,112.6,111.4,152.4,0
2024,1,29,7,0,119.3,118.2,161.5,0
2024,1,29,8,0,124.9,123.6,169,0
2024,1,29,9,0,129.4,128.1,175.1,0
2024,1,29,10,0,132.7,131.4,179.6,0
2024,1,29,11,0,133.8,132.5,181.1,0
2024,1,29,12,0,135,133.6,182.6,0
2024,1,29,13,0,131.6,130.3,178.2,0
2024,1,29,14,0,132.7,131.4,179.6,0
2024,1,29,15,0,131.6,130.3,178.2,0
2024,1,29,16,0,132.7,131.4,179.6,0
2024,1,29,17,0,130.5,129.2,176.6,0
2024,1,29,18,0,146.2,144.6,197.8,0
2024,1,29,19,0,156.2,154.6,211.4,0
2024,1,29,20,0,149.4,147.9,202.3,0
2024,1,29,21,0,148.3,146.9,200.8,0
2024,1,29,22,0,138.3,136.9,187.2,0
2024,1,29,23,0,126,124.7,170.6,0
2024,1,29,24,0,117,115.9,158.5,0
2024,1,30,1,0,110.4,109.3,149.4,0
2024,1,30,2,0,105.9,104.9,143.4,0
2024,1,30,3,0,107,106,144.9,0
2024,1,30,4,0,104.8,103.8,141.8,0
2024,1,30,5,0,111.5,110.4,151,0
2024,1,30,6,0,124.9,123.6,169,0
2024,1,30,7,0,141.7,140.2,191.8,0
2024,1,30,8,0,148.3,146.9,200.8,0
2024,1,30,9,0,155,153.5,209.8,0
2024,1,30,10,0,155,153.5,209.8,0
2024,1,30,11,0,152.8,151.3,206.8,0
2024,1,30,12,0,161.8,160.1,219,0
2024,1,30,13,0,156.2,154.6,211.4,0
2024,1,30,14,0,158.4,156.8,214.4,0
2024,1,30,15,0,153.9,152.4,208.4,0
2024,1,30,16,0,152.8,151.3,206.8,0
2024,1,30,17,0,153.9,152.4,208.4,0
2024,1,30,18,0,172.9,171.2,234,0
2024,1,30,19,0,172.9,171.2,234,0
2024,1,30,20,0,171.8,170.1,232.6,0
2024,1,30,21,0,166.2,164.6,225,0
2024,1,30,22,0,151.7,150.2,205.4,0
2024,1,30,23,0,136.1,134.7,184.2,0
2024,1,30,24,0,123.8,122.6,167.5,0
2024,1,31,1,0,115.9,114.8,157,0
2024,1,31,2,0,113.7,112.6,153.9,0
2024,1,31,3,0,110.4,109.3,149.4,0
2024,1,31,4,0,111.5,110.4,151,0
2024,1,31,5,0,117,115.9,158.5,0
2024,1,31,6,0,127.1,125.8,172.1,0
2024,1,31,7,0,145,143.5,196.2,0
2024,1,31,8,0,149.4,147.9,202.3,0
2024,1,31,9,0,153.9,152.4,208.4,0
2024,1,31,10,0,156.2,154.6,211.4,0
2024,1,31,11,0,158.4,156.8,214.4,0
2024,1,31,12,0,158.4,156.8,214.4,0
2024,1,31,13,0,160.6,159,217.4,0
2024,1,31,14,0,158.4,156.8,214.4,0
2024,1,31,15,0,159.5,157.9,215.9,0
2024,1,31,16,0,153.9,152.4,208.4,0
2024,1,31,17,0,153.9,152.4,208.4,0
2024,1,31,18,0,169.5,167.8,229.5,0
2024,1,31,19,0,175.1,173.4,237,0
2024,1,31,20,0,172.9,171.2,234,0
2024,1,31,21,0,164,162.3,222,0
2024,1,31,22,0,153.9,152.4,208.4,0
2024,1,31,23,0,138.3,136.9,187.2,0
2024,1,31,24,0,122.6,121.4,166,0
2024,2,1,1,0,117,115.9,158.5,0
2024,2,1,2,0,113.7,112.6,153.9,0
2024,2,1,3,0,113.7,112.6,153.9,0
2024,2,1,4,0,112.6,111.4,152.4,0
2024,2,1,5,0,118.2,117,160,0
2024,2,1,6,0,127.1,125.8,172.1,0
2024,2,1,7,0,145,143.5,196.2,0
2024,2,1,8,0,150.6,149,203.8,0
2024,2,1,9,0,157.3,155.7,212.9,0
2024,2,1,10,0,155,153.5,209.8,0
2024,2,1,11,0,158.4,156.8,214.4,0
2024,2,1,12,0,161.8,160.1,219,0
2024,2,1,13,0,157.3,155.7,212.9,0
2024,2,1,14,0,158.4,156.8,214.4,0
2024,2,1,15,0,156.2,154.6,211.4,0
2024,2,1,16,0,153.9,152.4,208.4,0
2024,2,1,17,0,152.8,151.3,206.8,0
2024,2,1,18,0,166.2,164.6,225,0
2024,2,1,19,0,175.1,173.4,237,0
2024,2,1,20,0,170.6,169,231,0
2024,2,1,21,0,165.1,163.4,223.4,0
2024,2,1,22,0,155,153.5,209.8,0
2024,2,1,23,0,136.1,134.7,184.2,0
2024,2,1,24,0,126,124.7,170.6,0
2024,2,2,1,0,117,115.9,158.5,0
2024,2,2,2,0,111.5,110.4,151,0
2024,2,2,3,0,109.3,108.2,147.9,0
2024,2,2,4,0,111.5,110.4,151,0
2024,2,2,5,0,114.8,113.7,155.4,0
2024,2,2,6,0,127.1,125.8,172.1,0
2024,2,2,7,0,143.9,142.5,194.7,0
2024,2,2,8,0,149.4,147.9,202.3,0
2024,2,2,9,0,153.9,152.4,208.4,0
2024,2,2,10,0,155,153.5,209.8,0
2024,2,2,11,0,157.3,155.7,212.9,0
2024,2,2,12,0,160.6,159,217.4,0
2024,2,2,13,0,158.4,156.8,214.4,0
2024,2,2,14,0,157.3,155.7,212.9,0
2024,2,2,15,0,156.2,154.6,211.4,0
2024,2,2,16,0,150.6,149,203.8,0
2024,2,2,17,0,149.4,147.9,202.3,0
2024,2,2,18,0,166.2,164.6,225,0
2024,2,2,19,0,175.1,173.4,237,0
2024,2,2,20,0,167.3,165.7,226.5,0
2024,2,2,21,0,166.2,164.6,225,0
2024,2,2,22,0,153.9,152.4,208.4,0
2024,2,2,23,0,138.3,136.9,187.2,0
2024,2,2,24,0,128.2,127,173.6,0
2024,2,3,1,0,119.3,118.2,161.5,0
2024,2,3,2,0,115.9,114.8,157,0
2024,2,3,3,0,113.7,112.6,153.9,0
2024,2,3,4,0,114.8,113.7,155.4,0
2024,2,3,5,0,119.3,118.2,161.5,0
2024,2,3,6,0,130.5,129.2,176.6,0
2024,2,3,7,0,147.3,145.8,199.3,0
2024,2,3,8,0,151.7,150.2,205.4,0
2024,2,3,9,0,153.9,152.4,208.4,0
2024,2,3,10,0,152.8,151.3,206.8,0
2024,2,3,11,0,153.9,152.4,208.4,0
2024,2,3,12,0,152.8,151.3,206.8,0
2024,2,3,13,0,151.7,150.2,205.4,0
2024,2,3,14,0,149.4,147.9,202.3,0
2024,2,3,15,0,146.2,144.6,197.8,0
2024,2,3,16,0,145,143.5,196.2,0
2024,2,3,17,0,147.3,145.8,199.3,0
2024,2,3,18,0,159.5,157.9,215.9,0
2024,2,3,19,0,167.3,165.7,226.5,0
2024,2,3,20,0,165.1,163.4,223.4,0
2024,2,3,21,0,159.5,157.9,215.9,0
2024,2,3,22,0,149.4,147.9,202.3,0
2024,2,3,23,0,137.2,135.8,185.7,0
2024,2,3,24,0,127.1,125.8,172.1,0
2024,2,4,1,0,120.4,119.3,163,0
2024,2,4,2,0,115.9,114.8,157,0
2024,2,4,3,0,114.8,113.7,155.4,0
2024,2,4,4,0,113.7,112.6,153.9,0
2024,2,4,5,0,119.3,118.2,161.5,0
2024,2,4,6,0,120.4,119.3,163,0
2024,2,4,7,0,130.5,129.2,176.6,0
2024,2,4,8,0,133.8,132.5,181.1,0
2024,2,4,9,0,143.9,142.5,194.7,0
2024,2,4,10,0,142.8,141.4,193.2,0
2024,2,4,11,0,148.3,146.9,200.8,0
2024,2,4,12,0,143.9,142.5,194.7,0
2024,2,4,13,0,142.8,141.4,193.2,0
2024,2,4,14,0,142.8,141.4,193.2,0
2024,2,4,15,0,141.7,140.2,191.8,0
2024,2,4,16,0,140.6,139.1,190.2,0
2024,2,4,17,0,139.4,138,188.7,0
2024,2,4,18,0,153.9,152.4,208.4,0
2024,2,4,19,0,160.6,159,217.4,0
2024,2,4,20,0,159.5,157.9,215.9,0
2024,2,4,21,0,155,153.5,209.8,0
2024,2,4,22,0,143.9,142.5,194.7,0
2024,2,4,23,0,137.2,135.8,185.7,0
2024,2,4,24,0,122.6,121.4,166,0
2024,2,5,1,0,117,115.9,158.5,0
2024,2,5,2,0,111.5,110.4,151,0
2024,2,5,3,0,111.5,110.4,151,0
2024,2,5,4,0,111.5,110.4,151,0
2024,2,5,5,0,110.4,109.3,149.4,0
2024,2,5,6,0,119.3,118.2,161.5,0
2024,2,5,7,0,122.6,121.4,166,0
2024,2,5,8,0,124.9,123.6,169,0
2024,2,5,9,0,132.7,131.4,179.6,0
2024,2,5,10,0,138.3,136.9,187.2,0
2024,2,5,11,0,137.2,135.8,185.7,0
2024,2,5,12,0,138.3,136.9,187.2,0
2024,2,5,13,0,138.3,136.9,187.2,0
2024,2,5,14,0,137.2,135.8,185.7,0
2024,2,5,15,0,137.2,135.8,185.7,0
2024,2,5,16,0,133.8,132.5,181.1,0
2024,2,5,17,0,133.8,132.5,181.1,0
2024,2,5,18,0,147.3,145.8,199.3,0
2024,2,5,19,0,149.4,147.9,202.3,0
2024,2,5,20,0,153.9,152.4,208.4,0
2024,2,5,21,0,150.6,149,203.8,0
2024,2,5,22,0,141.7,140.2,191.8,0
2024,2,5,23,0,129.4,128.1,175.1,0
2024,2,5,24,0,120.4,119.3,163,0
2024,2,6,1,0,113.7,112.6,153.9,0
2024,2,6,2,0,108.2,107.1,146.4,0
2024,2,6,3,0,110.4,109.3,149.4,0
2024,2,6,4,0,111.5,110.4,151,0
2024,2,6,5,0,114.8,113.7,155.4,0
2024,2,6,6,0,124.9,123.6,169,0
2024,2,6,7,0,146.2,144.6,197.8,0
2024,2,6,8,0,151.7,150.2,205.4,0
2024,2,6,9,0,158.4,156.8,214.4,0
2024,2,6,10,0,160.6,159,217.4,0
2024,2,6,11,0,160.6,159,217.4,0
2024,2,6,12,0,160.6,159,217.4,0
2024,2,6,13,0,162.9,161.2,220.4,0
2024,2,6,14,0,162.9,161.2,220.4,0
2024,2,6,15,0,158.4,156.8,214.4,0
2024,2,6,16,0,158.4,156.8,214.4,0
2024,2,6,17,0,153.9,152.4,208.4,0
2024,2,6,18,0,171.8,170.1,232.6,0
2024,2,6,19,0,178.5,176.7,241.6,0
2024,2,6,20,0,174,172.2,235.6,0
2024,2,6,21,0,167.3,165.7,226.5,0
2024,2,6,22,0,157.3,155.7,212.9,0
2024,2,6,23,0,138.3,136.9,187.2,0
2024,2,6,24,0,126,124.7,170.6,0
2024,2,7,1,0,121.5,120.3,164.6,0
2024,2,7,2,0,115.9,114.8,157,0
2024,2,7,3,0,117,115.9,158.5,0
2024,2,7,4,0,114.8,113.7,155.4,0
2024,2,7,5,0,120.4,119.3,163,0
2024,2,7,6,0,128.2,127,173.6,0
2024,2,7,7,0,147.3,145.8,199.3,0
2024,2,7,8,0,158.4,156.8,214.4,0
2024,2,7,9,0,160.6,159,217.4,0
2024,2,7,10,0,165.1,163.4,223.4,0
2024,2,7,11,0,168.4,166.8,228,0
2024,2,7,12,0,166.2,164.6,225,0
2024,2,7,13,0,162.9,161.2,220.4,0
2024,2,7,14,0,164,162.3,222,0
2024,2,7,15,0,158.4,156.8,214.4,0
2024,2,7,16,0,155,153.5,209.8,0
2024,2,7,17,0,160.6,159,217.4,0
2024,2,7,18,0,175.1,173.4,237,0
2024,2,7,19,0,176.2,174.5,238.6,0
2024,2,7,20,0,175.1,173.4,237,0
2024,2,7,21,0,166.2,164.6,225,0
2024,2,7,22,0,158.4,156.8,214.4,0
2024,2,7,23,0,139.4,138,188.7,0
2024,2,7,24,0,124.9,123.6,169,0
2024,2,8,1,0,119.3,118.2,161.5,0
2024,2,8,2,0,117,115.9,158.5,0
2024,2,8,3,0,113.7,112.6,153.9,0
2024,2,8,4,0,113.7,112.6,153.9,0
2024,2,8,5,0,117,115.9,158.5,0
2024,2,8,6,0,128.2,127,173.6,0
2024,2,8,7,0,145,143.5,196.2,0
2024,2,8,8,0,148.3,146.9,200.8,0
2024,2,8,9,0,148.3,146.9,200.8,0
2024,2,8,10,0,156.2,154.6,211.4,0
2024,2,8,11,0,160.6,159,217.4,0
2024,2,8,12,0,159.5,157.9,215.9,0
2024,2,8,13,0,159.5,157.9,215.9,0
2024,2,8,14,0,160.6,159,217.4,0
2024,2,8,15,0,158.4,156.8,214.4,0
2024,2,8,16,0,153.9,152.4,208.4,0
2024,2,8,17,0,149.4,147.9,202.3,0
2024,2,8,18,0,164,162.3,222,0
2024,2,8,19,0,174,172.2,235.6,0
2024,2,8,20,0,168.4,166.8,228,0
2024,2,8,21,0,165.1,163.4,223.4,0
2024,2,8,22,0,150.6,149,203.8,0
2024,2,8,23,0,132.7,131.4,179.6,0
2024,2,8,24,0,128.2,127,173.6,0
2024,2,9,1,0,117,115.9,158.5,0
2024,2,9,2,0,113.7,112.6,153.9,0
2024,2,9,3,0,111.5,110.4,151,0
2024,2,9,4,0,113.7,112.6,153.9,0
2024,2,9,5,0,115.9,114.8,157,0
2024,2,9,6,0,127.1,125.8,172.1,0
2024,2,9,7,0,141.7,140.2,191.8,0
2024,2,9,8,0,147.3,145.8,199.3,0
2024,2,9,9,0,151.7,150.2,205.4,0
2024,2,9,10,0,157.3,155.7,212.9,0
2024,2,9,11,0,160.6,159,217.4,0
2024,2,9,12,0,167.3,165.7,226.5,0
2024,2,9,13,0,168.4,166.8,228,0
2024,2,9,14,0,174,172.2,235.6,0
2024,2,9,15,0,174,172.2,235.6,0
2024,2,9,16,0,164,162.3,222,0
2024,2,9,17,0,166.2,164.6,225,0
2024,2,9,18,0,175.1,173.4,237,0
2024,2,9,19,0,180.7,179,244.6,0
2024,2,9,20,0,178.5,176.7,241.6,0
2024,2,9,21,0,170.6,169,231,0
2024,2,9,22,0,155,153.5,209.8,0
2024,2,9,23,0,142.8,141.4,193.2,0
2024,2,9,24,0,128.2,127,173.6,0
2024,2,10,1,0,119.3,118.2,161.5,0
2024,2,10,2,0,115.9,114.8,157,0
2024,2,10,3,0,108.2,107.1,146.4,0
2024,2,10,4,0,111.5,110.4,151,0
2024,2,10,5,0,112.6,111.4,152.4,0
2024,2,10,6,0,124.9,123.6,169,0
2024,2,10,7,0,139.4,138,188.7,0
2024,2,10,8,0,143.9,142.5,194.7,0
2024,2,10,9,0,151.7,150.2,205.4,0
2024,2,10,10,0,158.4,156.8,214.4,0
2024,2,10,11,0,164,162.3,222,0
2024,2,10,12,0,167.3,165.7,226.5,0
2024,2,10,13,0,171.8,170.1,232.6,0
2024,2,10,14,0,175.1,173.4,237,0
2024,2,10,15,0,171.8,170.1,232.6,0
2024,2,10,16,0,168.4,166.8,228,0
2024,2,10,17,0,166.2,164.6,225,0
2024,2,10,18,0,176.2,174.5,238.6,0
2024,2,10,19,0,180.7,179,244.6,0
2024,2,10,20,0,174,172.2,235.6,0
2024,2,10,21,0,169.5,167.8,229.5,0
2024,2,10,22,0,155,153.5,209.8,0
2024,2,10,23,0,143.9,142.5,194.7,0
2024,2,10,24,0,129.4,128.1,175.1,0
2024,2,11,1,0,120.4,119.3,163,0
2024,2,11,2,0,115.9,114.8,157,0
2024,2,11,3,0,111.5,110.4,151,0
2024,2,11,4,0,110.4,109.3,149.4,0
2024,2,11,5,0,110.4,109.3,149.4,0
2024,2,11,6,0,119.3,118.2,161.5,0
2024,2,11,7,0,119.3,118.2,161.5,0
2024,2,11,8,0,127.1,125.8,172.1,0
2024,2,11,9,0,137.2,135.8,185.7,0
2024,2,11,10,0,143.9,142.5,194.7,0
2024,2,11,11,0,147.3,145.8,199.3,0
2024,2,11,12,0,148.3,146.9,200.8,0
2024,2,11,13,0,149.4,147.9,202.3,0
2024,2,11,14,0,150.6,149,203.8,0
2024,2,11,15,0,146.2,144.6,197.8,0
2024,2,11,16,0,141.7,140.2,191.8,0
2024,2,11,17,0,141.7,140.2,191.8,0
2024,2,11,18,0,153.9,152.4,208.4,0
2024,2,11,19,0,160.6,159,217.4,0
2024,2,11,20,0,156.2,154.6,211.4,0
2024,2,11,21,0,151.7,150.2,205.4,0
2024,2,11,22,0,142.8,141.4,193.2,0
2024,2,11,23,0,132.7,131.4,179.6,0
2024,2,11,24,0,124.9,123.6,169,0
2024,2,12,1,0,117,115.9,158.5,0
2024,2,12,2,0,109.3,108.2,147.9,0
2024,2,12,3,0,110.4,109.3,149.4,0
2024,2,12,4,0,105.9,104.9,143.4,0
2024,2,12,5,0,109.3,108.2,147.9,0
2024,2,12,6,0,114.8,113.7,155.4,0
2024,2,12,7,0,114.8,113.7,155.4,0
2024,2,12,8,0,119.3,118.2,161.5,0
2024,2,12,9,0,130.5,129.2,176.6,0
2024,2,12,10,0,135,133.6,182.6,0
2024,2,12,11,0,137.2,135.8,185.7,0
2024,2,12,12,0,141.7,140.2,191.8,0
2024,2,12,13,0,136.1,134.7,184.2,0
2024,2,12,14,0,139.4,138,188.7,0
2024,2,12,15,0,133.8,132.5,181.1,0
2024,2,12,16,0,132.7,131.4,179.6,0
2024,2,12,17,0,136.1,134.7,184.2,0
2024,2,12,18,0,146.2,144.6,197.8,0
2024,2,12,19,0,158.4,156.8,214.4,0
2024,2,12,20,0,155,153.5,209.8,0
2024,2,12,21,0,150.6,149,203.8,0
2024,2,12,22,0,143.9,142.5,194.7,0
2024,2,12,23,0,131.6,130.3,178.2,0
2024,2,12,24,0,119.3,118.2,161.5,0
2024,2,13,1,0,112.6,111.4,152.4,0
2024,2,13,2,0,108.2,107.1,146.4,0
2024,2,13,3,0,109.3,108.2,147.9,0
2024,2,13,4,0,105.9,104.9,143.4,0
2024,2,13,5,0,112.6,111.4,152.4,0
2024,2,13,6,0,119.3,118.2,161.5,0
2024,2,13,7,0,132.7,131.4,179.6,0
2024,2,13,8,0,139.4,138,188.7,0
2024,2,13,9,0,147.3,145.8,199.3,0
2024,2,13,10,0,158.4,156.8,214.4,0
2024,2,13,11,0,162.9,161.2,220.4,0
2024,2,13,12,0,164,162.3,222,0
2024,2,13,13,0,161.8,160.1,219,0
2024,2,13,14,0,160.6,159,217.4,0
2024,2,13,15,0,158.4,156.8,214.4,0
2024,2,13,16,0,157.3,155.7,212.9,0
2024,2,13,17,0,155,153.5,209.8,0
2024,2,13,18,0,164,162.3,222,0
2024,2,13,19,0,177.4,175.6,240.1,0
2024,2,13,20,0,174,172.2,235.6,0
2024,2,13,21,0,169.5,167.8,229.5,0
2024,2,13,22,0,157.3,155.7,212.9,0
2024,2,13,23,0,142.8,141.4,193.2,0
2024,2,13,24,0,130.5,129.2,176.6,0
2024,2,14,1,0,121.5,120.3,164.6,0
2024,2,14,2,0,114.8,113.7,155.4,0
2024,2,14,3,0,114.8,113.7,155.4,0
2024,2,14,4,0,114.8,113.7,155.4,0
2024,2,14,5,0,118.2,117,160,0
2024,2,14,6,0,130.5,129.2,176.6,0
2024,2,14,7,0,146.2,144.6,197.8,0
2024,2,14,8,0,153.9,152.4,208.4,0
2024,2,14,9,0,157.3,155.7,212.9,0
2024,2,14,10,0,159.5,157.9,215.9,0
2024,2,14,11,0,159.5,157.9,215.9,0
2024,2,14,12,0,160.6,159,217.4,0
2024,2,14,13,0,160.6,159,217.4,0
2024,2,14,14,0,160.6,159,217.4,0
2024,2,14,15,0,156.2,154.6,211.4,0
2024,2,14,16,0,152.8,151.3,206.8,0
2024,2,14,17,0,155,153.5,209.8,0
2024,2,14,18,0,164,162.3,222,0
2024,2,14,19,0,172.9,171.2,234,0
2024,2,14,20,0,171.8,170.1,232.6,0
2024,2,14,21,0,167.3,165.7,226.5,0
2024,2,14,22,0,155,153.5,209.8,0
2024,2,14,23,0,141.7,140.2,191.8,0
2024,2,14,24,0,130.5,129.2,176.6,0
2024,2,15,1,0,121.5,120.3,164.6,0
2024,2,15,2,0,117,115.9,158.5,0
2024,2,15,3,0,118.2,117,160,0
2024,2,15,4,0,117,115.9,158.5,0
2024,2,15,5,0,122.6,121.4,166,0
2024,2,15,6,0,131.6,130.3,178.2,0
2024,2,15,7,0,147.3,145.8,199.3,0
2024,2,15,8,0,157.3,155.7,212.9,0
2024,2,15,9,0,155,153.5,209.8,0
2024,2,15,10,0,159.5,157.9,215.9,0
2024,2,15,11,0,164,162.3,222,0
2024,2,15,12,0,160.6,159,217.4,0
2024,2,15,13,0,161.8,160.1,219,0
2024,2,15,14,0,161.8,160.1,219,0
2024,2,15,15,0,158.4,156.8,214.4,0
2024,2,15,16,0,153.9,152.4,208.4,0
2024,2,15,17,0,156.2,154.6,211.4,0
2024,2,15,18,0,175.1,173.4,237,0
2024,2,15,19,0,179.6,177.8,243.1,0
2024,2,15,20,0,175.1,173.4,237,0
2024,2,15,21,0,168.4,166.8,228,0
2024,2,15,22,0,158.4,156.8,214.4,0
2024,2,15,23,0,140.6,139.1,190.2,0
2024,2,15,24,0,128.2,127,173.6,0
2024,2,16,1,0,121.5,120.3,164.6,0
2024,2,16,2,0,118.2,117,160,0
2024,2,16,3,0,117,115.9,158.5,0
2024,2,16,4,0,119.3,118.2,161.5,0
2024,2,16,5,0,120.4,119.3,163,0
2024,2,16,6,0,131.6,130.3,178.2,0
2024,2,16,7,0,146.2,144.6,197.8,0
2024,2,16,8,0,152.8,151.3,206.8,0
2024,2,16,9,0,160.6,159,217.4,0
2024,2,16,10,0,160.6,159,217.4,0
2024,2,16,11,0,160.6,159,217.4,0
2024,2,16,12,0,159.5,157.9,215.9,0
2024,2,16,13,0,153.9,152.4,208.4,0
2024,2,16,14,0,155,153.5,209.8,0
2024,2,16,15,0,152.8,151.3,206.8,0
2024,2,16,16,0,148.3,146.9,200.8,0
2024,2,16,17,0,152.8,151.3,206.8,0
2024,2,16,18,0,164,162.3,222,0
2024,2,16,19,0,172.9,171.2,234,0
2024,2,16,20,0,174,172.2,235.6,0
2024,2,16,21,0,166.2,164.6,225,0
2024,2,16,22,0,157.3,155.7,212.9,0
2024,2,16,23,0,142.8,141.4,193.2,0
2024,2,16,24,0,129.4,128.1,175.1,0
2024,2,17,1,0,123.8,122.6,167.5,0
2024,2,17,2,0,117,115.9,158.5,0
2024,2,17,3,0,114.8,113.7,155.4,0
2024,2,17,4,0,115.9,114.8,157,0
2024,2,17,5,0,120.4,119.3,163,0
2024,2,17,6,0,132.7,131.4,179.6,0
2024,2,17,7,0,143.9,142.5,194.7,0
2024,2,17,8,0,151.7,150.2,205.4,0
2024,2,17,9,0,157.3,155.7,212.9,0
2024,2,17,10,0,155,153.5,209.8,0
2024,2,17,11,0,162.9,161.2,220.4,0
2024,2,17,12,0,160.6,159,217.4,0
2024,2,17,13,0,162.9,161.2,220.4,0
2024,2,17,14,0,162.9,161.2,220.4,0
2024,2,17,15,0,157.3,155.7,212.9,0
2024,2,17,16,0,157.3,155.7,212.9,0
2024,2,17,17,0,151.7,150.2,205.4,0
2024,2,17,18,0,165.1,163.4,223.4,0
2024,2,17,19,0,172.9,171.2,234,0
2024,2,17,20,0,169.5,167.8,229.5,0
2024,2,17,21,0,164,162.3,222,0
2024,2,17,22,0,153.9,152.4,208.4,0
2024,2,17,23,0,141.7,140.2,191.8,0
2024,2,17,24,0,130.5,129.2,176.6,0
